trip_id,driver_id,rider_id,city,distance_km,fare_amount,status,payment_method,pickup_time,pickup_date,pickup_hour,pickup_day,time_of_day,trip_duration_mins,fare_per_km,day_type,fare_tier
12837,4234,93308,New York,10.04,26.13,Completed,UPI,2023-01-09 21:56:00,2023-01-09,21,Monday,Night (21-24),30.12,2.6026,Weekday,Premium
12838,8662,87378,Seattle,5.32,13.13,Completed,UPI,2023-01-09 21:57:00,2023-01-09,21,Monday,Night (21-24),15.97,2.468,Weekday,Standard
12839,8550,60973,Los Angeles,5.56,12.27,Cancelled,Card,2023-01-09 21:58:00,2023-01-09,21,Monday,Night (21-24),16.68,2.2068,Weekday,Budget
12840,4123,51244,San Francisco,5.68,17.49,No-Show,Card,2023-01-09 21:59:00,2023-01-09,21,Monday,Night (21-24),17.03,3.0792,Weekday,Standard
12841,1653,76131,Seattle,4.81,14.69,Completed,Cash,2023-01-09 22:00:00,2023-01-09,22,Monday,Night (21-24),14.43,3.0541,Weekday,Standard
12842,5158,21075,San Francisco,1.77,4.28,Completed,Wallet,2023-01-09 22:01:00,2023-01-09,22,Monday,Night (21-24),5.32,2.4181,Weekday,Budget
12843,9700,55932,New York,2.82,8.49,Completed,UPI,2023-01-09 22:02:00,2023-01-09,22,Monday,Night (21-24),8.47,3.0106,Weekday,Budget
12844,6543,40899,Boston,7.09,21.85,Completed,Cash,2023-01-09 22:03:00,2023-01-09,22,Monday,Night (21-24),21.27,3.0818,Weekday,Premium
12845,3197,19254,Seattle,7.03,14.54,Completed,Wallet,2023-01-09 22:04:00,2023-01-09,22,Monday,Night (21-24),21.08,2.0683,Weekday,Standard
12846,4911,54308,Chicago,6.08,12.08,Completed,Cash,2023-01-09 22:05:00,2023-01-09,22,Monday,Night (21-24),18.23,1.9868,Weekday,Budget
12847,6235,70230,Chicago,5.52,9.18,Completed,Card,2023-01-09 22:06:00,2023-01-09,22,Monday,Night (21-24),16.57,1.663,Weekday,Budget
12848,5799,16655,New York,6.16,16.05,Completed,Card,2023-01-09 22:07:00,2023-01-09,22,Monday,Night (21-24),18.48,2.6055,Weekday,Standard
12849,9707,37653,New York,0.28,1.88,Completed,UPI,2023-01-09 22:08:00,2023-01-09,22,Monday,Night (21-24),0.83,6.7143,Weekday,Budget
12850,6360,56262,San Francisco,5.65,13.56,Completed,Wallet,2023-01-09 22:09:00,2023-01-09,22,Monday,Night (21-24),16.95,2.4,Weekday,Standard
12851,9221,17877,New York,9.98,18.43,Completed,Card,2023-01-09 22:10:00,2023-01-09,22,Monday,Night (21-24),29.93,1.8467,Weekday,Premium
12852,1325,64936,San Francisco,4.76,8.4,Completed,UPI,2023-01-09 22:11:00,2023-01-09,22,Monday,Night (21-24),14.28,1.7647,Weekday,Budget
12853,4766,38035,Los Angeles,5.84,12.33,Completed,UPI,2023-01-09 22:12:00,2023-01-09,22,Monday,Night (21-24),17.52,2.1113,Weekday,Budget
12854,5111,88587,San Francisco,6.36,18.52,Completed,Wallet,2023-01-09 22:13:00,2023-01-09,22,Monday,Night (21-24),19.08,2.9119,Weekday,Premium
12855,9302,49652,San Francisco,1.71,4.97,Completed,Card,2023-01-09 22:14:00,2023-01-09,22,Monday,Night (21-24),5.13,2.9064,Weekday,Budget
12856,8015,39688,Los Angeles,9.21,13.12,Completed,Card,2023-01-09 22:15:00,2023-01-09,22,Monday,Night (21-24),27.63,1.4245,Weekday,Standard
12857,7856,90344,San Francisco,9.06,15.33,Completed,Card,2023-01-09 22:16:00,2023-01-09,22,Monday,Night (21-24),27.18,1.6921,Weekday,Standard
12858,1106,29989,Chicago,7.39,16.01,Cancelled,UPI,2023-01-09 22:17:00,2023-01-09,22,Monday,Night (21-24),22.17,2.1664,Weekday,Standard
12859,3426,55357,San Francisco,5.32,10.92,Completed,Wallet,2023-01-09 22:18:00,2023-01-09,22,Monday,Night (21-24),15.97,2.0526,Weekday,Budget
12860,5378,82823,New York,15.83,40.95,Cancelled,UPI,2023-01-09 22:19:00,2023-01-09,22,Monday,Night (21-24),47.48,2.5869,Weekday,Premium
12861,5364,59847,San Francisco,6.46,16.75,Completed,Wallet,2023-01-09 22:20:00,2023-01-09,22,Monday,Night (21-24),19.38,2.5929,Weekday,Standard
12862,3531,90589,Los Angeles,7.16,20.4,No-Show,Card,2023-01-09 22:21:00,2023-01-09,22,Monday,Night (21-24),21.48,2.8492,Weekday,Premium
12863,7810,89987,New York,7.97,22.31,Completed,Wallet,2023-01-09 22:22:00,2023-01-09,22,Monday,Night (21-24),23.92,2.7992,Weekday,Premium
12864,6316,29106,Seattle,12.49,28.19,Completed,UPI,2023-01-09 22:23:00,2023-01-09,22,Monday,Night (21-24),37.47,2.257,Weekday,Premium
12865,6362,24735,Los Angeles,6.51,17.7,Completed,Wallet,2023-01-09 22:24:00,2023-01-09,22,Monday,Night (21-24),19.53,2.7189,Weekday,Standard
12866,5693,68867,Los Angeles,7.24,15.18,Completed,UPI,2023-01-09 22:25:00,2023-01-09,22,Monday,Night (21-24),21.72,2.0967,Weekday,Standard
12867,9990,85411,Chicago,6.74,14.43,Completed,Card,2023-01-09 22:26:00,2023-01-09,22,Monday,Night (21-24),20.22,2.1409,Weekday,Standard
12868,6268,85975,Seattle,4.37,12.62,Completed,Card,2023-01-09 22:27:00,2023-01-09,22,Monday,Night (21-24),13.12,2.8879,Weekday,Budget
12869,3011,34509,Boston,3.26,6.72,No-Show,Card,2023-01-09 22:28:00,2023-01-09,22,Monday,Night (21-24),9.78,2.0613,Weekday,Budget
12870,1425,45407,Chicago,7.41,13.51,Completed,Cash,2023-01-09 22:29:00,2023-01-09,22,Monday,Night (21-24),22.23,1.8232,Weekday,Standard
12871,4044,35562,Los Angeles,3.37,7.72,Completed,Wallet,2023-01-09 22:30:00,2023-01-09,22,Monday,Night (21-24),10.12,2.2908,Weekday,Budget
12872,7229,57866,Los Angeles,6.1,15.59,Cancelled,Cash,2023-01-09 22:31:00,2023-01-09,22,Monday,Night (21-24),18.3,2.5557,Weekday,Standard
12873,2239,56299,Los Angeles,7.91,23.68,Completed,Cash,2023-01-09 22:32:00,2023-01-09,22,Monday,Night (21-24),23.73,2.9937,Weekday,Premium
12874,7566,34648,Los Angeles,3.5,10.45,Completed,Cash,2023-01-09 22:33:00,2023-01-09,22,Monday,Night (21-24),10.5,2.9857,Weekday,Budget
12875,4391,96893,Los Angeles,6.18,10.76,Completed,UPI,2023-01-09 22:34:00,2023-01-09,22,Monday,Night (21-24),18.53,1.7411,Weekday,Budget
12876,5213,94684,Chicago,6.55,14.91,Completed,Card,2023-01-09 22:35:00,2023-01-09,22,Monday,Night (21-24),19.65,2.2763,Weekday,Standard
12877,4997,20674,Boston,9.08,23.52,Completed,Card,2023-01-09 22:36:00,2023-01-09,22,Monday,Night (21-24),27.23,2.5903,Weekday,Premium
12878,4006,54765,Los Angeles,4.27,7.76,Completed,Wallet,2023-01-09 22:37:00,2023-01-09,22,Monday,Night (21-24),12.82,1.8173,Weekday,Budget
12879,8025,40367,Seattle,5.02,13.02,Cancelled,Wallet,2023-01-09 22:38:00,2023-01-09,22,Monday,Night (21-24),15.07,2.5936,Weekday,Standard
12880,4039,10591,Boston,7.13,12.85,Completed,UPI,2023-01-09 22:39:00,2023-01-09,22,Monday,Night (21-24),21.38,1.8022,Weekday,Budget
12881,7558,55170,New York,5.02,8.08,Cancelled,Card,2023-01-09 22:40:00,2023-01-09,22,Monday,Night (21-24),15.07,1.6096,Weekday,Budget
12882,9790,32704,San Francisco,1.53,5.29,Completed,Wallet,2023-01-09 22:41:00,2023-01-09,22,Monday,Night (21-24),4.58,3.4575,Weekday,Budget
12883,2184,80934,Seattle,6.95,12.6,Completed,Cash,2023-01-09 22:42:00,2023-01-09,22,Monday,Night (21-24),20.85,1.8129,Weekday,Budget
12884,3584,20532,Los Angeles,9.19,25.87,Completed,Card,2023-01-09 22:43:00,2023-01-09,22,Monday,Night (21-24),27.57,2.815,Weekday,Premium
12885,9102,48107,Seattle,11.53,21.78,No-Show,UPI,2023-01-09 22:44:00,2023-01-09,22,Monday,Night (21-24),34.58,1.889,Weekday,Premium
12886,8116,35602,Seattle,4.31,10.16,Completed,Card,2023-01-09 22:45:00,2023-01-09,22,Monday,Night (21-24),12.93,2.3573,Weekday,Budget
12887,5383,38986,Los Angeles,1.25,7.64,Completed,Cash,2023-01-09 22:46:00,2023-01-09,22,Monday,Night (21-24),3.75,6.112,Weekday,Budget
12888,4936,19622,Seattle,7.52,20.39,Completed,Cash,2023-01-09 22:47:00,2023-01-09,22,Monday,Night (21-24),22.57,2.7114,Weekday,Premium
12889,2699,24886,Los Angeles,4.38,11.71,No-Show,UPI,2023-01-09 22:48:00,2023-01-09,22,Monday,Night (21-24),13.13,2.6735,Weekday,Budget
12890,5507,33704,Seattle,9.63,19.27,Completed,Cash,2023-01-09 22:49:00,2023-01-09,22,Monday,Night (21-24),28.88,2.001,Weekday,Premium
12891,1135,40782,San Francisco,12.27,29.96,Completed,Card,2023-01-09 22:50:00,2023-01-09,22,Monday,Night (21-24),36.82,2.4417,Weekday,Premium
12892,3025,22390,Boston,9.36,14.08,Completed,UPI,2023-01-09 22:51:00,2023-01-09,22,Monday,Night (21-24),28.08,1.5043,Weekday,Standard
12893,4535,66822,Seattle,6.61,11.04,Completed,UPI,2023-01-09 22:52:00,2023-01-09,22,Monday,Night (21-24),19.83,1.6702,Weekday,Budget
12894,5854,43501,Chicago,4.28,10.87,Completed,UPI,2023-01-09 22:53:00,2023-01-09,22,Monday,Night (21-24),12.83,2.5397,Weekday,Budget
12895,6367,63606,Los Angeles,5.38,11.76,Completed,Wallet,2023-01-09 22:54:00,2023-01-09,22,Monday,Night (21-24),16.13,2.1859,Weekday,Budget
12896,3890,12028,San Francisco,8.37,20.01,Completed,Card,2023-01-09 22:55:00,2023-01-09,22,Monday,Night (21-24),25.12,2.3907,Weekday,Premium
12897,3757,33227,New York,7.38,14.87,Completed,Cash,2023-01-09 22:56:00,2023-01-09,22,Monday,Night (21-24),22.13,2.0149,Weekday,Standard
12898,4773,59916,San Francisco,0.04,1.74,Completed,Card,2023-01-09 22:57:00,2023-01-09,22,Monday,Night (21-24),0.12,43.5,Weekday,Budget
12899,9572,90748,Los Angeles,11.91,28.41,Completed,UPI,2023-01-09 22:58:00,2023-01-09,22,Monday,Night (21-24),35.73,2.3854,Weekday,Premium
12900,7652,42959,Boston,10.75,26.18,Completed,Wallet,2023-01-09 22:59:00,2023-01-09,22,Monday,Night (21-24),32.25,2.4353,Weekday,Premium
12901,2528,38506,Boston,8.76,19.45,Completed,Card,2023-01-09 23:00:00,2023-01-09,23,Monday,Night (21-24),26.28,2.2203,Weekday,Premium
12902,5571,93020,New York,10.59,26.82,Completed,UPI,2023-01-09 23:01:00,2023-01-09,23,Monday,Night (21-24),31.77,2.5326,Weekday,Premium
12903,6049,68076,Los Angeles,11.05,22.78,Completed,Card,2023-01-09 23:02:00,2023-01-09,23,Monday,Night (21-24),33.15,2.0615,Weekday,Premium
12904,1848,91750,New York,4.14,12.81,Completed,Wallet,2023-01-09 23:03:00,2023-01-09,23,Monday,Night (21-24),12.42,3.0942,Weekday,Budget
12905,5127,73239,Seattle,5.58,14.28,Completed,Wallet,2023-01-09 23:04:00,2023-01-09,23,Monday,Night (21-24),16.73,2.5591,Weekday,Standard
12906,8351,63204,New York,8.54,19.95,Completed,Cash,2023-01-09 23:05:00,2023-01-09,23,Monday,Night (21-24),25.62,2.3361,Weekday,Premium
12907,6866,18972,Los Angeles,7.83,19.03,Cancelled,Wallet,2023-01-09 23:06:00,2023-01-09,23,Monday,Night (21-24),23.48,2.4304,Weekday,Premium
12908,6869,59945,Boston,11.44,29.82,Completed,UPI,2023-01-09 23:07:00,2023-01-09,23,Monday,Night (21-24),34.32,2.6066,Weekday,Premium
12909,3121,31482,Boston,4.45,15.07,Completed,Cash,2023-01-09 23:08:00,2023-01-09,23,Monday,Night (21-24),13.35,3.3865,Weekday,Standard
12910,5681,37529,Boston,6.97,19.85,Completed,Card,2023-01-09 23:09:00,2023-01-09,23,Monday,Night (21-24),20.92,2.8479,Weekday,Premium
12911,1472,86508,Boston,8.23,22.12,Completed,UPI,2023-01-09 23:10:00,2023-01-09,23,Monday,Night (21-24),24.68,2.6877,Weekday,Premium
12912,2787,18282,Boston,7.21,13.18,Completed,Cash,2023-01-09 23:11:00,2023-01-09,23,Monday,Night (21-24),21.63,1.828,Weekday,Standard
12913,1113,82247,New York,5.23,14.0,Completed,Cash,2023-01-09 23:12:00,2023-01-09,23,Monday,Night (21-24),15.68,2.6769,Weekday,Standard
12914,7473,37011,Seattle,8.85,22.02,Cancelled,Cash,2023-01-09 23:13:00,2023-01-09,23,Monday,Night (21-24),26.55,2.4881,Weekday,Premium
12915,9530,44409,Chicago,8.75,17.73,Cancelled,UPI,2023-01-09 23:14:00,2023-01-09,23,Monday,Night (21-24),26.25,2.0263,Weekday,Standard
12916,3285,13358,Los Angeles,1.03,5.75,Cancelled,UPI,2023-01-09 23:15:00,2023-01-09,23,Monday,Night (21-24),3.08,5.5825,Weekday,Budget
12917,2196,13856,Seattle,2.24,6.93,Completed,Wallet,2023-01-09 23:16:00,2023-01-09,23,Monday,Night (21-24),6.72,3.0937,Weekday,Budget
12918,1078,73367,Seattle,4.65,10.05,Completed,Wallet,2023-01-09 23:17:00,2023-01-09,23,Monday,Night (21-24),13.95,2.1613,Weekday,Budget
12919,5559,11916,Chicago,4.51,11.48,Completed,Cash,2023-01-09 23:18:00,2023-01-09,23,Monday,Night (21-24),13.53,2.5455,Weekday,Budget
12920,7017,91966,New York,8.03,23.22,Cancelled,Card,2023-01-09 23:19:00,2023-01-09,23,Monday,Night (21-24),24.08,2.8917,Weekday,Premium
12921,3652,34566,Los Angeles,8.16,19.98,No-Show,Card,2023-01-09 23:20:00,2023-01-09,23,Monday,Night (21-24),24.48,2.4485,Weekday,Premium
12922,5318,12354,New York,10.65,30.62,Completed,Cash,2023-01-09 23:21:00,2023-01-09,23,Monday,Night (21-24),31.95,2.8751,Weekday,Premium
12923,6385,92033,Seattle,7.06,20.42,Completed,Card,2023-01-09 23:22:00,2023-01-09,23,Monday,Night (21-24),21.18,2.8924,Weekday,Premium
12924,8054,56858,Los Angeles,3.71,10.16,Completed,UPI,2023-01-09 23:23:00,2023-01-09,23,Monday,Night (21-24),11.13,2.7385,Weekday,Budget
12925,1827,56091,Seattle,10.37,15.83,Completed,Card,2023-01-09 23:24:00,2023-01-09,23,Monday,Night (21-24),31.12,1.5265,Weekday,Standard
12926,5923,67737,San Francisco,7.13,13.94,Completed,Card,2023-01-09 23:25:00,2023-01-09,23,Monday,Night (21-24),21.38,1.9551,Weekday,Standard
12927,4385,99633,New York,0.97,6.79,Completed,Cash,2023-01-09 23:26:00,2023-01-09,23,Monday,Night (21-24),2.92,7.0,Weekday,Budget
12928,7056,80391,New York,6.51,12.83,Completed,Wallet,2023-01-09 23:27:00,2023-01-09,23,Monday,Night (21-24),19.53,1.9708,Weekday,Budget
12929,2965,85165,San Francisco,5.29,7.63,Completed,Card,2023-01-09 23:28:00,2023-01-09,23,Monday,Night (21-24),15.87,1.4423,Weekday,Budget
12930,3427,48798,Seattle,4.16,9.9,Completed,Card,2023-01-09 23:29:00,2023-01-09,23,Monday,Night (21-24),12.48,2.3798,Weekday,Budget
12931,3841,56727,Boston,8.49,18.6,No-Show,Card,2023-01-09 23:30:00,2023-01-09,23,Monday,Night (21-24),25.47,2.1908,Weekday,Premium
12932,9805,88179,San Francisco,4.12,9.13,Completed,UPI,2023-01-09 23:31:00,2023-01-09,23,Monday,Night (21-24),12.37,2.216,Weekday,Budget
12933,9754,98487,San Francisco,1.38,3.42,Completed,UPI,2023-01-09 23:32:00,2023-01-09,23,Monday,Night (21-24),4.13,2.4783,Weekday,Budget
12934,7563,99365,Chicago,5.48,14.43,Completed,Card,2023-01-09 23:33:00,2023-01-09,23,Monday,Night (21-24),16.43,2.6332,Weekday,Standard
12935,6840,38691,Chicago,3.36,6.94,Completed,Cash,2023-01-09 23:34:00,2023-01-09,23,Monday,Night (21-24),10.08,2.0655,Weekday,Budget
12936,8810,86269,Boston,8.25,17.8,Completed,UPI,2023-01-09 23:35:00,2023-01-09,23,Monday,Night (21-24),24.75,2.1576,Weekday,Standard
12937,7064,19846,Chicago,7.1,17.36,Completed,Cash,2023-01-09 23:36:00,2023-01-09,23,Monday,Night (21-24),21.3,2.4451,Weekday,Standard
12938,8144,54467,Boston,12.1,19.69,Completed,Card,2023-01-09 23:37:00,2023-01-09,23,Monday,Night (21-24),36.3,1.6273,Weekday,Premium
12939,5352,97489,Seattle,5.14,10.95,Completed,Wallet,2023-01-09 23:38:00,2023-01-09,23,Monday,Night (21-24),15.42,2.1304,Weekday,Budget
12940,1184,81314,San Francisco,4.59,12.01,Completed,Wallet,2023-01-09 23:39:00,2023-01-09,23,Monday,Night (21-24),13.77,2.6166,Weekday,Budget
12941,6809,21993,Seattle,5.15,14.18,Completed,Cash,2023-01-09 23:40:00,2023-01-09,23,Monday,Night (21-24),15.45,2.7534,Weekday,Standard
12942,5065,95731,Chicago,6.48,18.57,Cancelled,UPI,2023-01-09 23:41:00,2023-01-09,23,Monday,Night (21-24),19.43,2.8657,Weekday,Premium
12943,8181,95389,Seattle,2.93,8.86,Completed,Card,2023-01-09 23:42:00,2023-01-09,23,Monday,Night (21-24),8.78,3.0239,Weekday,Budget
12944,9437,92182,Boston,9.35,16.94,Completed,Cash,2023-01-09 23:43:00,2023-01-09,23,Monday,Night (21-24),28.05,1.8118,Weekday,Standard
12945,8504,89800,Seattle,1.02,4.64,Completed,Wallet,2023-01-09 23:44:00,2023-01-09,23,Monday,Night (21-24),3.07,4.549,Weekday,Budget
12946,8426,79967,Boston,10.51,21.34,Cancelled,Wallet,2023-01-09 23:45:00,2023-01-09,23,Monday,Night (21-24),31.53,2.0304,Weekday,Premium
12947,3087,39193,Chicago,5.27,10.89,Completed,Card,2023-01-09 23:46:00,2023-01-09,23,Monday,Night (21-24),15.82,2.0664,Weekday,Budget
12948,1600,25210,Los Angeles,6.86,15.9,Completed,UPI,2023-01-09 23:47:00,2023-01-09,23,Monday,Night (21-24),20.58,2.3178,Weekday,Standard
12949,8804,30185,Chicago,4.56,11.09,Completed,Cash,2023-01-09 23:48:00,2023-01-09,23,Monday,Night (21-24),13.68,2.432,Weekday,Budget
12950,6537,72596,Boston,3.01,6.77,Completed,UPI,2023-01-09 23:49:00,2023-01-09,23,Monday,Night (21-24),9.03,2.2492,Weekday,Budget
12951,4033,90075,Los Angeles,6.7,16.72,Cancelled,Wallet,2023-01-09 23:50:00,2023-01-09,23,Monday,Night (21-24),20.1,2.4955,Weekday,Standard
12952,3056,27367,Chicago,11.98,33.63,Completed,UPI,2023-01-09 23:51:00,2023-01-09,23,Monday,Night (21-24),35.93,2.8072,Weekday,Premium
12953,9724,83207,San Francisco,9.68,16.61,Completed,Wallet,2023-01-09 23:52:00,2023-01-09,23,Monday,Night (21-24),29.03,1.7159,Weekday,Standard
12954,6084,93479,Seattle,3.5,12.42,Completed,UPI,2023-01-09 23:53:00,2023-01-09,23,Monday,Night (21-24),10.5,3.5486,Weekday,Budget
12955,3042,20455,New York,12.48,22.53,No-Show,Wallet,2023-01-09 23:54:00,2023-01-09,23,Monday,Night (21-24),37.43,1.8053,Weekday,Premium
12956,8960,26281,Chicago,14.28,37.1,Completed,Cash,2023-01-09 23:55:00,2023-01-09,23,Monday,Night (21-24),42.83,2.598,Weekday,Premium
12957,1357,99441,Chicago,4.62,13.6,Completed,Card,2023-01-09 23:56:00,2023-01-09,23,Monday,Night (21-24),13.87,2.9437,Weekday,Standard
12958,1377,14497,New York,9.43,15.02,Completed,Cash,2023-01-09 23:57:00,2023-01-09,23,Monday,Night (21-24),28.28,1.5928,Weekday,Standard
12959,5488,15802,Los Angeles,5.88,13.8,Cancelled,UPI,2023-01-09 23:58:00,2023-01-09,23,Monday,Night (21-24),17.63,2.3469,Weekday,Standard
12960,5797,14268,New York,9.03,17.64,Completed,Cash,2023-01-09 23:59:00,2023-01-09,23,Monday,Night (21-24),27.08,1.9535,Weekday,Standard
12961,4307,14048,Los Angeles,7.97,14.42,Completed,Card,2023-01-10 00:00:00,2023-01-10,0,Tuesday,Night (0-6),23.92,1.8093,Weekday,Standard
12962,3596,49055,Boston,13.28,24.79,Completed,Card,2023-01-10 00:01:00,2023-01-10,0,Tuesday,Night (0-6),39.83,1.8667,Weekday,Premium
12963,1783,87750,Los Angeles,3.22,8.48,Completed,UPI,2023-01-10 00:02:00,2023-01-10,0,Tuesday,Night (0-6),9.67,2.6335,Weekday,Budget
12964,6924,10246,San Francisco,8.91,16.49,Completed,Card,2023-01-10 00:03:00,2023-01-10,0,Tuesday,Night (0-6),26.73,1.8507,Weekday,Standard
12965,3379,57423,New York,1.68,5.9,Completed,Cash,2023-01-10 00:04:00,2023-01-10,0,Tuesday,Night (0-6),5.03,3.5119,Weekday,Budget
12966,8831,38283,San Francisco,10.07,17.49,Cancelled,Card,2023-01-10 00:05:00,2023-01-10,0,Tuesday,Night (0-6),30.22,1.7368,Weekday,Standard
12967,6267,90105,San Francisco,4.51,9.63,Completed,Card,2023-01-10 00:06:00,2023-01-10,0,Tuesday,Night (0-6),13.53,2.1353,Weekday,Budget
12968,8638,75491,New York,6.3,12.85,Completed,Card,2023-01-10 00:07:00,2023-01-10,0,Tuesday,Night (0-6),18.9,2.0397,Weekday,Budget
12969,3538,37121,Los Angeles,7.69,18.17,Completed,Cash,2023-01-10 00:08:00,2023-01-10,0,Tuesday,Night (0-6),23.07,2.3628,Weekday,Standard
12970,1861,61866,San Francisco,8.29,15.47,Completed,Cash,2023-01-10 00:09:00,2023-01-10,0,Tuesday,Night (0-6),24.87,1.8661,Weekday,Standard
12971,2876,65907,San Francisco,3.71,13.88,Cancelled,Card,2023-01-10 00:10:00,2023-01-10,0,Tuesday,Night (0-6),11.13,3.7412,Weekday,Standard
12972,4526,19634,Seattle,10.34,25.1,Completed,UPI,2023-01-10 00:11:00,2023-01-10,0,Tuesday,Night (0-6),31.02,2.4275,Weekday,Premium
12973,2622,45407,Los Angeles,12.35,30.79,Completed,Wallet,2023-01-10 00:12:00,2023-01-10,0,Tuesday,Night (0-6),37.05,2.4931,Weekday,Premium
12974,6518,33068,San Francisco,5.41,15.01,Completed,Cash,2023-01-10 00:13:00,2023-01-10,0,Tuesday,Night (0-6),16.23,2.7745,Weekday,Standard
12975,3657,74646,Chicago,6.22,15.27,Completed,Cash,2023-01-10 00:14:00,2023-01-10,0,Tuesday,Night (0-6),18.67,2.455,Weekday,Standard
12976,2932,56150,New York,11.8,21.87,Completed,Cash,2023-01-10 00:15:00,2023-01-10,0,Tuesday,Night (0-6),35.4,1.8534,Weekday,Premium
12977,9699,11918,Los Angeles,8.82,22.04,Completed,Cash,2023-01-10 00:16:00,2023-01-10,0,Tuesday,Night (0-6),26.47,2.4989,Weekday,Premium
12978,4478,32305,Chicago,3.47,10.05,Completed,Wallet,2023-01-10 00:17:00,2023-01-10,0,Tuesday,Night (0-6),10.42,2.8963,Weekday,Budget
12979,3656,43711,Chicago,7.33,17.69,Completed,UPI,2023-01-10 00:18:00,2023-01-10,0,Tuesday,Night (0-6),21.98,2.4134,Weekday,Standard
12980,1289,94477,Seattle,9.67,22.12,Completed,Wallet,2023-01-10 00:19:00,2023-01-10,0,Tuesday,Night (0-6),29.02,2.2875,Weekday,Premium
12981,8011,40215,Los Angeles,4.03,7.49,Completed,Wallet,2023-01-10 00:20:00,2023-01-10,0,Tuesday,Night (0-6),12.08,1.8586,Weekday,Budget
12982,6858,43756,Boston,6.3,9.82,Completed,Card,2023-01-10 00:21:00,2023-01-10,0,Tuesday,Night (0-6),18.9,1.5587,Weekday,Budget
12983,8323,40387,San Francisco,7.76,22.76,Completed,UPI,2023-01-10 00:22:00,2023-01-10,0,Tuesday,Night (0-6),23.28,2.933,Weekday,Premium
12984,3829,67307,Seattle,4.76,11.75,Completed,Card,2023-01-10 00:23:00,2023-01-10,0,Tuesday,Night (0-6),14.28,2.4685,Weekday,Budget
12985,6962,37398,San Francisco,11.41,25.99,Completed,UPI,2023-01-10 00:24:00,2023-01-10,0,Tuesday,Night (0-6),34.23,2.2778,Weekday,Premium
12986,5812,24672,Boston,11.56,25.86,Completed,Card,2023-01-10 00:25:00,2023-01-10,0,Tuesday,Night (0-6),34.68,2.237,Weekday,Premium
12987,8264,47047,Boston,7.22,11.96,Completed,Cash,2023-01-10 00:26:00,2023-01-10,0,Tuesday,Night (0-6),21.67,1.6565,Weekday,Budget
12988,9758,62719,Boston,4.5,13.03,Completed,Wallet,2023-01-10 00:27:00,2023-01-10,0,Tuesday,Night (0-6),13.5,2.8956,Weekday,Standard
12989,2473,72893,San Francisco,5.48,10.73,Completed,Wallet,2023-01-10 00:28:00,2023-01-10,0,Tuesday,Night (0-6),16.43,1.958,Weekday,Budget
12990,2987,99080,Seattle,5.58,11.41,Completed,Cash,2023-01-10 00:29:00,2023-01-10,0,Tuesday,Night (0-6),16.73,2.0448,Weekday,Budget
12991,8673,24615,New York,6.94,16.84,Completed,Cash,2023-01-10 00:30:00,2023-01-10,0,Tuesday,Night (0-6),20.82,2.4265,Weekday,Standard
12992,4260,52696,Seattle,11.03,26.7,Completed,Card,2023-01-10 00:31:00,2023-01-10,0,Tuesday,Night (0-6),33.08,2.4207,Weekday,Premium
12993,8490,69330,San Francisco,0.72,4.61,Completed,Card,2023-01-10 00:32:00,2023-01-10,0,Tuesday,Night (0-6),2.17,6.4028,Weekday,Budget
12994,7739,85051,New York,0.75,5.11,Completed,Wallet,2023-01-10 00:33:00,2023-01-10,0,Tuesday,Night (0-6),2.25,6.8133,Weekday,Budget
12995,4251,35091,San Francisco,10.91,22.54,Completed,UPI,2023-01-10 00:34:00,2023-01-10,0,Tuesday,Night (0-6),32.73,2.066,Weekday,Premium
12996,6905,37615,New York,5.25,12.54,Completed,Wallet,2023-01-10 00:35:00,2023-01-10,0,Tuesday,Night (0-6),15.75,2.3886,Weekday,Budget
